,ope,consolidated_longitude,prix_kWh
16740,Freshmile SAS,7.75676,0.2718181818181818
16741,Freshmile SAS,7.69828916,0.2718181818181818
16742,Freshmile SAS,7.77268,0.214
16743,Freshmile SAS,7.77268,0.231860465116279
16744,Freshmile SAS,7.74919464,0.2718181818181818
16745,Freshmile SAS,7.74919464,0.2718181818181818
16746,Freshmile SAS,7.77311452,0.2718181818181818
16747,Freshmile SAS,7.77311452,0.2718181818181818
16748,Freshmile SAS,7.742489,0.214
16749,Freshmile SAS,7.744273,0.2718181818181818
16750,Freshmile SAS,7.746767,0.202
16751,Freshmile SAS,7.742489,0.214
16752,Freshmile SAS,7.744273,0.2718181818181818
16753,Freshmile SAS,7.70962,0.2718181818181818
16754,Freshmile SAS,7.67902255,0.231860465116279
16755,Freshmile SAS,7.64368157,0.231860465116279
16756,Freshmile SAS,7.82755,0.2718181818181818
16757,Freshmile SAS,7.71734,0.2718181818181818
16758,Freshmile SAS,7.7118,0.2718181818181818
16759,Freshmile SAS,7.64368157,0.226
16760,Freshmile SAS,7.789755,0.2718181818181818
16761,Freshmile SAS,7.781838,0.226
16762,Freshmile SAS,7.69828916,0.2718181818181818
16763,Freshmile SAS,7.73994304,0.2718181818181818
16764,Freshmile SAS,7.68228393,0.2718181818181818
16765,Freshmile SAS,7.746767,0.231860465116279
16766,Freshmile SAS,7.77277653,0.2718181818181818
16767,Freshmile SAS,7.77277653,0.2718181818181818
16768,Freshmile SAS,7.75325004,0.2718181818181818
16769,Freshmile SAS,7.75325004,0.2718181818181818
16770,Freshmile SAS,7.78046908,0.2718181818181818
16771,Freshmile SAS,7.75677983,0.2718181818181818
16772,Freshmile SAS,7.7639826,0.2718181818181818
16773,Freshmile SAS,7.78046908,0.2718181818181818
16774,Freshmile SAS,7.75677983,0.2718181818181818
16775,Freshmile SAS,7.75189555,0.2718181818181818
16776,Freshmile SAS,7.77001443,0.2718181818181818
16777,Freshmile SAS,7.66487713,0.2718181818181818
16778,Freshmile SAS,7.75189555,0.2718181818181818
16779,Freshmile SAS,7.77001443,0.2718181818181818
16780,Freshmile SAS,7.79588108,0.2185714285714285
16781,Freshmile SAS,7.79588108,0.214
16782,Freshmile SAS,7.76552942,0.214
16783,Freshmile SAS,7.76552942,0.214
16784,Freshmile SAS,7.7639826,0.2718181818181818
16785,Freshmile SAS,7.73994304,0.2718181818181818
16786,Freshmile SAS,7.75676,0.2718181818181818
16787,Freshmile SAS,3.20907889,0.2718181818181818
16788,Freshmile SAS,2.41586882,0.2718181818181818
16789,Freshmile SAS,3.53655714,0.2718181818181818
16790,Freshmile SAS,-1.59145925,0.2718181818181818
16791,Freshmile SAS,-1.59145925,0.2718181818181818
16792,Freshmile SAS,-1.59145925,0.2
16793,Freshmile SAS,-1.59145925,0.2
16794,Freshmile SAS,-1.59145925,0.205
16795,Freshmile SAS,-1.59145925,0.205
16796,Freshmile SAS,-1.59145925,0.205
16797,Freshmile SAS,-1.59145925,0.2718181818181818
16798,Freshmile SAS,-1.59145925,0.2718181818181818
16799,Freshmile SAS,-1.59145925,0.205
16800,Freshmile SAS,-1.59145925,0.2718181818181818
16801,Freshmile SAS,-1.59145925,0.2718181818181818
16802,Freshmile SAS,-1.59145925,0.2718181818181818
16803,Freshmile SAS,-1.59145925,0.2718181818181818
16804,Freshmile SAS,-1.59145925,0.2718181818181818
16805,Freshmile SAS,-1.59145925,0.2718181818181818
16806,Freshmile SAS,-1.59145925,0.2718181818181818
16807,Freshmile SAS,-1.59145925,0.2718181818181818
16808,Freshmile SAS,-1.59145925,0.2718181818181818
16809,Freshmile SAS,-1.59145925,0.2718181818181818
16810,Freshmile SAS,-1.59145925,0.2718181818181818
16811,Freshmile SAS,-1.59145925,0.2718181818181818
16812,Freshmile SAS,-1.59145925,0.2718181818181818
16813,Freshmile SAS,-1.59145925,0.2718181818181818
16814,Freshmile SAS,0.76363868,0.2718181818181818
16815,Freshmile SAS,-1.59145925,0.2718181818181818
16816,Freshmile SAS,3.53655714,0.2718181818181818
16817,Freshmile SAS,3.53655714,0.2718181818181818
16818,Freshmile SAS,3.53655714,0.2718181818181818
16819,Freshmile SAS,3.53655714,0.2718181818181818
16820,Freshmile SAS,2.86960437,0.0
16821,Freshmile SAS,2.86960437,0.0
16822,Freshmile SAS,-1.59145925,0.2718181818181818
16823,Freshmile SAS,-1.59145925,0.2718181818181818
16824,Freshmile SAS,-1.59145925,0.2718181818181818
16825,Freshmile SAS,-1.59145925,0.2718181818181818
16826,Freshmile SAS,-1.59145925,0.2718181818181818
16827,Freshmile SAS,-1.59145925,0.2718181818181818
16828,Freshmile SAS,-1.59145925,0.2718181818181818
16829,Freshmile SAS,-1.59145925,0.2718181818181818
16830,Freshmile SAS,-1.59145925,0.2718181818181818
16831,Freshmile SAS,-1.59145925,0.2718181818181818
16832,Freshmile SAS,-1.59145925,0.2718181818181818
16833,Freshmile SAS,-1.59145925,0.2718181818181818
16834,Freshmile SAS,-1.59145925,0.2718181818181818
16835,Freshmile SAS,-1.59145925,0.2718181818181818
16836,Freshmile SAS,-1.59145925,0.2718181818181818
16837,Freshmile SAS,0.7634402,0.2718181818181818
16838,Freshmile SAS,0.76363868,0.2718181818181818
16839,Freshmile SAS,2.41586882,0.2718181818181818
16840,Freshmile SAS,-2.793664,0.2718181818181818
16841,Freshmile SAS,2.74550877,0.2718181818181818
16842,Freshmile SAS,2.74550877,0.2718181818181818
16843,Freshmile SAS,2.74550877,0.2718181818181818
16844,Freshmile SAS,-0.65781418,0.2718181818181818
16845,Freshmile SAS,-0.65781418,0.2718181818181818
16846,Freshmile SAS,2.798625,0.2718181818181818
16847,Freshmile SAS,2.798625,0.2718181818181818
16848,Freshmile SAS,2.798617,0.2718181818181818
16849,Freshmile SAS,2.798617,0.2718181818181818
16850,Freshmile SAS,2.798617,0.2718181818181818
16851,Freshmile SAS,2.798617,0.2718181818181818
16852,Freshmile SAS,2.798625,0.2718181818181818
16853,Freshmile SAS,2.798625,0.2718181818181818
16854,Freshmile SAS,2.41586882,0.2718181818181818
16855,Freshmile SAS,2.41586882,0.2718181818181818
16856,Freshmile SAS,2.41586882,0.2718181818181818
16857,Freshmile SAS,2.41586882,0.2718181818181818
16858,Freshmile SAS,2.41586882,0.2718181818181818
16859,Freshmile SAS,2.41586882,0.2718181818181818
16860,Freshmile SAS,2.41586882,0.2718181818181818
16861,Freshmile SAS,2.41586882,0.2718181818181818
16862,Freshmile SAS,2.74550877,0.2718181818181818
16863,Freshmile SAS,-2.793664,0.2718181818181818
16864,Freshmile SAS,0.76363868,0.2718181818181818
16865,Freshmile SAS,-2.793664,0.79
16866,Freshmile SAS,0.76363868,0.2718181818181818
16867,Freshmile SAS,0.7634402,0.2718181818181818
16868,Freshmile SAS,0.76363868,0.2718181818181818
16869,Freshmile SAS,0.7634402,0.2718181818181818
16870,Freshmile SAS,0.7634402,0.2718181818181818
16871,Freshmile SAS,0.7634402,0.2718181818181818
16872,Freshmile SAS,0.7634402,0.2718181818181818
16873,Freshmile SAS,0.76363868,0.2718181818181818
16874,Freshmile SAS,2.3010889,0.2718181818181818
16875,Freshmile SAS,2.3010889,0.2718181818181818
16876,Freshmile SAS,2.29830986,0.2718181818181818
16877,Freshmile SAS,2.29830986,0.2718181818181818
16878,Freshmile SAS,2.29830986,0.2718181818181818
16879,Freshmile SAS,2.29830986,0.2718181818181818
16880,Freshmile SAS,2.29830986,0.2718181818181818
16881,Freshmile SAS,2.29830986,0.2718181818181818
16882,Freshmile SAS,-2.793664,0.2718181818181818
16883,Freshmile SAS,-2.793664,0.2718181818181818
16884,Freshmile SAS,-2.793664,0.2718181818181818
16885,Freshmile SAS,-2.793664,0.2718181818181818
16886,Freshmile SAS,-2.793664,0.79
16887,Freshmile SAS,5.19355476,0.2718181818181818
16888,Freshmile SAS,2.37433,0.4471428571428571
16889,Freshmile SAS,-1.68989667,0.2718181818181818
16890,Freshmile SAS,-0.6330112,0.79
16891,Freshmile SAS,-0.5693503,0.79
16892,Freshmile SAS,-0.5693503,0.79
16893,Freshmile SAS,-0.5497758,0.79
16894,Freshmile SAS,-0.5497758,0.79
16895,Freshmile SAS,-0.624746,0.79
16896,Freshmile SAS,-0.624746,0.79
16897,Freshmile SAS,-0.5763597,0.4471428571428571
16898,Freshmile SAS,-0.605597,0.79
16899,Freshmile SAS,-0.6190241,0.4471428571428571
16900,Freshmile SAS,-0.605597,0.79
16901,Freshmile SAS,-0.5570323,0.79
16902,Freshmile SAS,-0.628291,0.79
16903,Freshmile SAS,-0.5763597,0.4471428571428571
16904,Freshmile SAS,-0.6190241,0.4471428571428571
16905,Freshmile SAS,-0.628291,0.79
16906,Freshmile SAS,-0.5489381,0.79
16907,Freshmile SAS,-0.5861464,0.79
16908,Freshmile SAS,-0.5489381,0.79
16909,Freshmile SAS,-0.5861464,0.79
16910,Freshmile SAS,-0.6330112,0.79
16911,Freshmile SAS,-0.616092,0.4471428571428571
16912,Freshmile SAS,-0.616092,0.4471428571428571
16913,Freshmile SAS,-0.5868384,0.4471428571428571
16914,Freshmile SAS,-0.5868384,0.4471428571428571
16915,Freshmile SAS,-0.5667689,0.79
16916,Freshmile SAS,-0.5743715,0.4471428571428571
16917,Freshmile SAS,-0.5743715,0.4471428571428571
16918,Freshmile SAS,-0.5858919,0.4471428571428571
16919,Freshmile SAS,-0.5343711,0.4471428571428571
16920,Freshmile SAS,-0.5671108,0.79
16921,Freshmile SAS,-0.5700933,0.4471428571428571
16922,Freshmile SAS,-0.5700933,0.4471428571428571
16923,Freshmile SAS,-0.653022,0.79
16924,Freshmile SAS,-0.6330112,0.79
16925,Freshmile SAS,-0.653022,0.79
16926,Freshmile SAS,-0.653022,0.79
16927,Freshmile SAS,-0.5700933,0.4471428571428571
16928,Freshmile SAS,-0.5812665,0.4471428571428571
16929,Freshmile SAS,-0.5812665,0.4471428571428571
16930,Freshmile SAS,-0.579258,0.79
16931,Freshmile SAS,-0.579258,0.79
16932,Freshmile SAS,-0.5763597,0.4471428571428571
16933,Freshmile SAS,-0.5596091,0.4471428571428571
16934,Freshmile SAS,-0.6106798,0.79
16935,Freshmile SAS,-0.5570323,0.79
16936,Freshmile SAS,-0.6196466,0.79
16937,Freshmile SAS,6.08063,0.0
16938,Freshmile SAS,-0.5693503,0.79
16939,Freshmile SAS,-0.567786,0.79
16940,Freshmile SAS,-0.618926,0.4471428571428571
16941,Freshmile SAS,-0.618926,0.4471428571428571
16942,Freshmile SAS,-0.5698217,0.79
16943,Freshmile SAS,-0.57113,0.4471428571428571
16944,Freshmile SAS,-0.57113,0.4471428571428571
16945,Freshmile SAS,-0.725,0.2718181818181818
16946,Freshmile SAS,-0.725,0.2718181818181818
16947,Freshmile SAS,6.08063,0.0
16948,Freshmile SAS,-0.5567316,0.79
16949,Freshmile SAS,6.08063,0.0
16950,Freshmile SAS,6.08063,0.0
16951,Freshmile SAS,6.08063,0.0
16952,Freshmile SAS,6.08063,0.0
16953,Freshmile SAS,3.43306962,0.205
16954,Freshmile SAS,3.43306962,0.2718181818181818
16955,Freshmile SAS,3.43306962,0.205
16956,Freshmile SAS,3.43306962,0.2718181818181818
16957,Freshmile SAS,3.43306962,0.226
16958,Freshmile SAS,-0.567786,0.79
16959,Freshmile SAS,-0.567786,0.79
16960,Freshmile SAS,-0.592695,0.79
16961,Freshmile SAS,-0.6106798,0.79
16962,Freshmile SAS,-0.6116,0.79
16963,Freshmile SAS,-0.5776042,0.4471428571428571
16964,Freshmile SAS,-0.5858919,0.4471428571428571
16965,Freshmile SAS,-0.6116,0.79
16966,Freshmile SAS,-0.576803,0.79
16967,Freshmile SAS,-0.5567316,0.79
16968,Freshmile SAS,-0.5776042,0.4471428571428571
16969,Freshmile SAS,-0.5776042,0.4471428571428571
16970,Freshmile SAS,-0.6008798,0.4471428571428571
16971,Freshmile SAS,-0.6008798,0.4471428571428571
16972,Freshmile SAS,-0.576803,0.79
16973,Freshmile SAS,-0.6101414,0.79
16974,Freshmile SAS,-0.5706805,0.79
16975,Freshmile SAS,-0.576803,0.79
16976,Freshmile SAS,-0.569361,0.79
16977,Freshmile SAS,-0.569361,0.79
16978,Freshmile SAS,-0.6101414,0.79
16979,Freshmile SAS,-0.592695,0.79
16980,Freshmile SAS,-0.5567316,0.79
16981,Freshmile SAS,-0.552385,0.79
16982,Freshmile SAS,-0.6196466,0.79
16983,Freshmile SAS,2.17064,0.0
16984,Freshmile SAS,-0.5265646,0.4471428571428571
16985,Freshmile SAS,-0.5343711,0.4471428571428571
16986,Freshmile SAS,-0.603715,0.79
16987,Freshmile SAS,-0.5237826,0.79
16988,Freshmile SAS,-0.592695,0.79
16989,Freshmile SAS,-0.614253,0.79
16990,Freshmile SAS,-0.58493,0.79
16991,Freshmile SAS,-0.5265646,0.4471428571428571
16992,Freshmile SAS,-0.576803,0.79
16993,Freshmile SAS,-0.6056556,0.79
16994,Freshmile SAS,-0.5997005,0.4471428571428571
16995,Freshmile SAS,-0.595881,0.79
16996,Freshmile SAS,-0.5595587,0.79
16997,Freshmile SAS,-0.5997005,0.4471428571428571
16998,Freshmile SAS,-0.5596091,0.4471428571428571
16999,Freshmile SAS,-0.6056556,0.79
17000,Freshmile SAS,-0.5931506,0.79
17001,Freshmile SAS,-0.595881,0.79
17002,Freshmile SAS,-0.5910003,0.4471428571428571
17003,Freshmile SAS,-0.5931506,0.79
17004,Freshmile SAS,-0.606393,0.79
17005,Freshmile SAS,-0.620298,0.79
17006,Freshmile SAS,-0.603715,0.79
17007,Freshmile SAS,-0.5621268,0.79
17008,Freshmile SAS,-0.5921201,0.79
17009,Freshmile SAS,-0.5802927,0.79
17010,Freshmile SAS,-0.58493,0.79
17011,Freshmile SAS,-0.5763597,0.4471428571428571
17012,Freshmile SAS,-0.5802927,0.79
17013,Freshmile SAS,-0.603715,0.79
17014,Freshmile SAS,-0.5921201,0.79
17015,Freshmile SAS,-0.5921201,0.79
17016,Freshmile SAS,-0.58493,0.79
17017,Freshmile SAS,-0.5497758,0.79
17018,Freshmile SAS,-0.5698217,0.79
17019,Freshmile SAS,-0.5237826,0.79
17020,Freshmile SAS,-0.5755883,0.4471428571428571
17021,Freshmile SAS,-0.620298,0.79
17022,Freshmile SAS,-0.5942345,0.79
17023,Freshmile SAS,-0.5942345,0.79
17024,Freshmile SAS,-0.624746,0.79
17025,Freshmile SAS,-0.5755883,0.4471428571428571
17026,Freshmile SAS,-0.6008798,0.4471428571428571
17027,Freshmile SAS,-0.5621268,0.79
17028,Freshmile SAS,-0.606393,0.79
17029,Freshmile SAS,-0.606393,0.79
17030,Freshmile SAS,-0.552385,0.79
17031,Freshmile SAS,-0.5794891,0.79
17032,Freshmile SAS,-0.598102,0.79
17033,Freshmile SAS,-0.5706805,0.79
17034,Freshmile SAS,-0.5728467,0.4471428571428571
17035,Freshmile SAS,-0.5794891,0.79
17036,Freshmile SAS,-0.5728467,0.4471428571428571
17037,Freshmile SAS,-0.5728467,0.4471428571428571
17038,Freshmile SAS,-0.598102,0.79
17039,Freshmile SAS,-0.5706805,0.79
17040,Freshmile SAS,-0.5794891,0.79
17041,Freshmile SAS,-0.5667689,0.79
17042,Freshmile SAS,-0.5700369,0.4471428571428571
17043,Freshmile SAS,-0.5596091,0.4471428571428571
17044,Freshmile SAS,-0.6132285,0.79
17045,Freshmile SAS,-0.595881,0.79
17046,Freshmile SAS,-0.5910003,0.4471428571428571
17047,Freshmile SAS,-0.5910003,0.4471428571428571
17048,Freshmile SAS,-0.5997005,0.4471428571428571
17049,Freshmile SAS,-0.5910003,0.4471428571428571
17050,Freshmile SAS,-0.6132285,0.79
17051,Freshmile SAS,-0.5730911,0.79
17052,Freshmile SAS,-0.598102,0.79
17053,Freshmile SAS,-0.5743715,0.4471428571428571
17054,Freshmile SAS,-0.5743715,0.4471428571428571
17055,Freshmile SAS,-0.5706805,0.79
17056,Freshmile SAS,-0.5585728,0.4471428571428571
17057,Freshmile SAS,-0.5633591,0.79
17058,Freshmile SAS,-0.5700369,0.4471428571428571
17059,Freshmile SAS,-0.5585728,0.4471428571428571
17060,Freshmile SAS,-0.5585728,0.4471428571428571
17061,Freshmile SAS,-0.5735586,0.79
17062,Freshmile SAS,-0.5735586,0.79
17063,Freshmile SAS,-0.5633591,0.79
17064,Freshmile SAS,-0.56079,0.79
17065,Freshmile SAS,-0.5671108,0.79
17066,Freshmile SAS,-0.5595587,0.79
17067,Freshmile SAS,-0.5595587,0.79
17068,Freshmile SAS,-0.5671108,0.79
17069,Freshmile SAS,-0.5633591,0.79
17070,Freshmile SAS,-0.56079,0.79
17071,Freshmile SAS,-0.56079,0.79
17072,Freshmile SAS,-0.5730911,0.79
17073,Freshmile SAS,-0.614253,0.79
17074,Freshmile SAS,-0.5706805,0.79
17075,Freshmile SAS,3.43277992,0.2718181818181818
17076,Freshmile SAS,2.17064,0.0
17077,Freshmile SAS,-0.5698217,0.79
17078,Freshmile SAS,4.39278508,0.2718181818181818
17079,Freshmile SAS,2.17580561,0.226
17080,Freshmile SAS,2.17580561,0.226
17081,Freshmile SAS,2.7875025,0.226
17082,Freshmile SAS,2.7875025,0.226
17083,Freshmile SAS,4.39278508,0.2718181818181818
17084,Freshmile SAS,4.39278508,0.2718181818181818
17085,Freshmile SAS,4.39278508,0.2718181818181818
17086,Freshmile SAS,4.39278508,0.2718181818181818
17087,Freshmile SAS,4.39278508,0.226
17088,Freshmile SAS,-1.59277108,0.2718181818181818
17089,Freshmile SAS,2.467489,0.226
17090,Freshmile SAS,-1.59277108,0.2718181818181818
17091,Freshmile SAS,-1.59277108,0.226
17092,Freshmile SAS,-1.59277108,0.231860465116279
17093,Freshmile SAS,4.70957069,0.2718181818181818
17094,Freshmile SAS,4.70957069,0.2718181818181818
17095,Freshmile SAS,4.70957069,0.226
17096,Freshmile SAS,4.70957069,0.2718181818181818
17097,Freshmile SAS,4.70957069,0.2718181818181818
17098,Freshmile SAS,4.70957069,0.2718181818181818
17099,Freshmile SAS,2.17580561,0.226
17100,Freshmile SAS,-1.54881175,0.2718181818181818
17101,Freshmile SAS,-1.54881175,0.2718181818181818
17102,Freshmile SAS,-1.54881175,0.226
17103,Freshmile SAS,-1.100221,0.2718181818181818
17104,Freshmile SAS,1.545617,0.205
17105,Freshmile SAS,1.545617,0.205
17106,Freshmile SAS,4.9084615,0.226
17107,Freshmile SAS,4.9084615,0.2718181818181818
17108,Freshmile SAS,5.28868032,0.226
17109,Freshmile SAS,5.28868032,0.2718181818181818
17110,Freshmile SAS,5.37070273,0.2718181818181818
17111,Freshmile SAS,5.37070273,0.2718181818181818
17112,Freshmile SAS,5.37070273,0.265
17113,Freshmile SAS,5.37070273,0.2718181818181818
17114,Freshmile SAS,5.37070273,0.265
17115,Freshmile SAS,2.87933819,0.2718181818181818
17116,Freshmile SAS,2.87933819,0.2718181818181818
17117,Freshmile SAS,2.87933819,0.226
17118,Freshmile SAS,2.87933819,0.2718181818181818
17119,Freshmile SAS,3.1615,0.2718181818181818
17120,Freshmile SAS,3.1615,0.226
17121,Freshmile SAS,-1.54881175,0.231860465116279
17122,Freshmile SAS,2.467489,0.226
17123,Freshmile SAS,2.467489,0.226
17124,Freshmile SAS,4.08224462,0.2718181818181818
17125,Freshmile SAS,4.6337,0.2718181818181818
17126,Freshmile SAS,4.6628,0.2718181818181818
17127,Freshmile SAS,3.7476577,0.2718181818181818
17128,Freshmile SAS,4.66859444,0.2718181818181818
17129,Freshmile SAS,3.7762,0.2718181818181818
17130,Freshmile SAS,4.432,0.2718181818181818
17131,Freshmile SAS,4.9088,0.2718181818181818
17132,Freshmile SAS,4.603,0.2718181818181818
17133,Freshmile SAS,4.6628,0.2718181818181818
17134,Freshmile SAS,5.2436,0.2718181818181818
17135,Freshmile SAS,5.0244,0.2718181818181818
17136,Freshmile SAS,2.467489,0.226
17137,Freshmile SAS,3.7476577,0.2718181818181818
17138,Freshmile SAS,4.3961,0.2718181818181818
17139,Freshmile SAS,5.1115,0.2718181818181818
17140,Freshmile SAS,4.754427,0.2718181818181818
17141,Freshmile SAS,4.754427,0.2718181818181818
17142,Freshmile SAS,4.0986,0.2718181818181818
17143,Freshmile SAS,4.832181,0.2718181818181818
17144,Freshmile SAS,4.4315,0.2718181818181818
17145,Freshmile SAS,4.4219,0.2718181818181818
17146,Freshmile SAS,4.66859444,0.2718181818181818
17147,Freshmile SAS,4.94633148,0.2718181818181818
17148,Freshmile SAS,4.94633148,0.2718181818181818
17149,Freshmile SAS,4.3393,0.2718181818181818
17150,Freshmile SAS,2.467489,0.231860465116279
17151,Freshmile SAS,2.467489,0.2718181818181818
17152,Freshmile SAS,2.467489,0.2718181818181818
17153,Freshmile SAS,2.467489,0.2718181818181818
17154,Freshmile SAS,2.467489,0.231860465116279
17155,Freshmile SAS,2.467489,0.2718181818181818
17156,Freshmile SAS,2.11367487,0.2718181818181818
17157,Freshmile SAS,2.11367487,0.226
17158,Freshmile SAS,2.11367487,0.2718181818181818
17159,Freshmile SAS,2.11367487,0.226
17160,Freshmile SAS,2.33435908,0.226
17161,Freshmile SAS,2.33435908,0.226
17162,Freshmile SAS,-0.62090418,0.262
17163,Freshmile SAS,2.134109,0.2718181818181818
17164,Freshmile SAS,4.2742,0.2718181818181818
17165,Freshmile SAS,4.2742,0.2718181818181818
17166,Freshmile SAS,4.8466,0.2718181818181818
17167,Freshmile SAS,4.76,0.2718181818181818
17168,Freshmile SAS,4.696,0.2718181818181818
