nom_operateur,nom_enseigne,nom_station,implantation_station,adresse_station,code_insee_commune,nbre_pdc,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,horaires,accessibilite_pmr,date_mise_en_service,date_maj,last_modified,lon,lat,prix_kWh,prix_session,code_departement,nom_departement,region
Bouygues E&S,non_renseigné,REMOULINS - Parking Pont Du Gard - Rive Droite,Voirie,Parking Pont Du Gard - Rive Droite,30212,2,7.4,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2019-06-20,2022-06-23,2023-02-26T08:52:01Z,4.541705131530762,43.9493293762207,0.5954054054054054,,,,
Bouygues E&S,non_renseigné,REMOULINS - Parking Pont Du Gard - Rive Droite,Voirie,Parking Pont Du Gard - Rive Droite,30212,2,3.7,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2019-05-09,2022-06-23,2023-02-26T08:52:01Z,4.541705131530762,43.9493293762207,1.0008108108108107,,,,
Bouygues E&S,non_renseigné,LES PONTS DE CE - Avenue Amiral Chauvin,Voirie,Avenue Amiral Chauvin,49130,2,0.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2018-12-17,2020-05-28,2023-02-26T08:52:01Z,0.534431,47.431891,inf,,,,
Bouygues E&S,non_renseigné,LES PONTS DE CE - Avenue Amiral Chauvin,Voirie,Avenue Amiral Chauvin,49130,2,0.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2018-12-17,2020-05-28,2023-02-26T08:52:01Z,0.534431,47.431891,inf,,,,
Bouygues E&S,non_renseigné,PIGNAN - Déchetterie - Plateau des Molières,Voirie,Plateau des Molières,34202,2,22.0,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-02-11,2022-06-23,2023-02-26T08:52:01Z,3.751122951507568,43.57183456420898,1.0081818181818183,,,,
Bouygues E&S,non_renseigné,PIGNAN - Déchetterie - Plateau des Molières,Voirie,Plateau des Molières,34202,2,22.0,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-02-11,2022-06-23,2023-02-26T08:52:01Z,3.751122951507568,43.57183456420898,1.0081818181818183,,,,
Bouygues E&S,non_renseigné,VILLETTE D'ANTHON - Rue Des Acacias,Voirie,Rue Des Acacias,38280,8,3.7,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-04-23,2022-06-23,2023-02-26T08:52:01Z,5.1119160652160645,45.80337905883789,1.0008108108108107,,,,
Bouygues E&S,non_renseigné,VILLETTE D'ANTHON - Rue Des Acacias,Voirie,Rue Des Acacias,38280,8,7.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-06-24,2022-06-23,2023-02-26T08:52:01Z,5.1119160652160645,45.80337905883789,0.6185714285714285,,,,
Bouygues E&S,non_renseigné,VILLETTE D'ANTHON - Rue Des Acacias,Voirie,Rue Des Acacias,38280,8,7.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-06-14,2022-06-23,2023-02-26T08:52:01Z,5.1119160652160645,45.80337905883789,0.6185714285714285,,,,
Bouygues E&S,non_renseigné,VILLETTE D'ANTHON - Rue Des Acacias,Voirie,Rue Des Acacias,38280,8,7.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-06-14,2022-06-23,2023-02-26T08:52:01Z,5.1119160652160645,45.80337905883789,0.6185714285714285,,,,
Bouygues E&S,non_renseigné,VILLETTE D'ANTHON - Rue Des Acacias,Voirie,Rue Des Acacias,38280,8,3.7,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-05-05,2022-06-23,2023-02-26T08:52:01Z,5.1119160652160645,45.80337905883789,1.0008108108108107,,,,
Bouygues E&S,non_renseigné,VILLETTE D'ANTHON - Rue Des Acacias,Voirie,Rue Des Acacias,38280,8,3.7,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-04-14,2022-06-23,2023-02-26T08:52:01Z,5.1119160652160645,45.80337905883789,1.0008108108108107,,,,
Bouygues E&S,non_renseigné,VILLETTE D'ANTHON - Rue Des Acacias,Voirie,Rue Des Acacias,38280,8,3.7,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2020-07-19,2022-06-23,2023-02-26T08:52:01Z,5.1119160652160645,45.80337905883789,1.0008108108108107,,,,
Bouygues E&S,non_renseigné,VILLETTE D'ANTHON - Rue Des Acacias,Voirie,Rue Des Acacias,38280,8,7.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-06-14,2022-06-23,2023-02-26T08:52:01Z,5.1119160652160645,45.80337905883789,0.6185714285714285,,,,
Bouygues E&S,Alizé Liberté,U.A. - Présidence - Rue de Rennes,Voirie,Rue de Rennes,49000,2,7.4,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-01,2022-06-23,2023-02-26T08:52:01Z,0.5498448014259338,47.47723007202149,0.5954054054054054,,,,
Bouygues E&S,Alizé Liberté,U.A. - Département médecine - Rue Roger Amsler,Voirie,Rue Roger Amsler,49000,1,7.4,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-04,2022-06-23,2023-02-26T08:52:01Z,0.5522547960281372,47.48751831054688,0.5954054054054054,,,,
Bouygues E&S,Alizé Liberté,U.A. - Faculté de Droit - Allée François Mitterand,Voirie,Allée François Mitterand,49000,2,7.4,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-03,2022-06-23,2023-02-26T08:52:01Z,0.5497665405273438,47.47856521606445,0.5954054054054054,,,,
Bouygues E&S,Alizé Liberté,U.A. - Faculté de Droit - Allée François Mitterand,Voirie,Allée François Mitterand,49000,2,7.4,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-03,2022-06-23,2023-02-26T08:52:01Z,0.5497665405273438,47.47856521606445,0.5954054054054054,,,,
Bouygues E&S,Alizé Liberté,U.A. - Présidence - Rue de Rennes,Voirie,Rue de Rennes,49000,2,7.4,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-03,2022-06-23,2023-02-26T08:52:01Z,0.5498448014259338,47.47723007202149,0.5954054054054054,,,,
Bouygues E&S,Alizé Liberté,U.A. - UFR Pharmacie - Bd Daviers,Voirie,Bd Daviers,49000,1,7.4,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-04,2022-06-23,2023-02-26T08:52:01Z,0.5592443943023682,47.47969818115234,0.5954054054054054,,,,
Bouygues E&S,CPO Alizé Liberté Public,SABLE SUR SARTHE - Boulevard De La Gare,Voirie,Boulevard De La Gare,72300,2,22.0,True,True,False,False,False,False,False,True,True,24/7,Accessibilité inconnue,2019-04-04,2022-06-23,2023-02-26T08:52:01Z,0.342395007610321,47.84153366088867,1.0081818181818183,,,,
Bouygues E&S,CPO Alizé Liberté Public,SABLE SUR SARTHE - Place De La République,Voirie,Place De La République,72300,2,36.0,False,True,True,True,False,False,False,True,True,24/7,Accessibilité inconnue,2019-06-15,2022-06-23,2023-02-26T08:52:01Z,0.3282989859580993,47.8389892578125,0.69,,,,
Bouygues E&S,CPO Alizé Liberté Public,SABLE SUR SARTHE - Place De La République,Voirie,Place De La République,72300,2,36.0,False,True,True,True,False,False,False,True,True,24/7,Accessibilité inconnue,2021-05-12,2022-06-23,2023-02-26T08:52:01Z,0.3282989859580993,47.8389892578125,0.69,,,,
Bouygues E&S,CPO Alizé Liberté Public,SABLE SUR SARTHE - Rue Michel Vielle,Voirie,Rue Michel Vielle,72300,2,36.0,False,True,True,True,False,False,False,True,True,24/7,Accessibilité inconnue,2021-05-05,2022-06-23,2023-02-26T08:52:01Z,0.332861989736557,47.84088134765625,0.69,,,,
Bouygues E&S,CPO Alizé Liberté Public,SABLE SUR SARTHE - Rue Michel Vielle,Voirie,Rue Michel Vielle,72300,2,36.0,False,True,True,True,False,False,False,True,True,24/7,Accessibilité inconnue,2020-05-29,2022-06-23,2023-02-26T08:52:01Z,0.332861989736557,47.84088134765625,0.69,,,,
Bouygues E&S,CPO Alizé Liberté Public,SABLE SUR SARTHE - Boulevard De La Gare,Voirie,Boulevard De La Gare,72300,2,22.0,True,True,False,False,False,False,False,True,True,24/7,Accessibilité inconnue,2000-01-01,2022-06-23,2023-02-26T08:52:01Z,0.342395007610321,47.84153366088867,1.0081818181818183,,,,
Bouygues E&S,Révéo,TAVEL - Parking Mairie,Voirie,Parking Mairie,30126,2,3.7,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2017-06-19,2022-06-23,2023-02-26T08:52:01Z,4.697965145111084,44.13755798339844,0.23,,,,
Bouygues E&S,Révéo,SAINT QUENTIN LA POTERIE - Place Du Marché,Voirie,Place Du Marché,30700,2,3.7,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2017-12-18,2022-06-23,2023-02-26T08:52:01Z,4.440882205963135,44.4378128051758,0.23,,,,
Bouygues E&S,Révéo,SAINT QUENTIN LA POTERIE - Place Du Marché,Voirie,Place Du Marché,30700,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2018-08-28,2022-06-23,2023-02-26T08:52:01Z,4.440882205963135,44.4378128051758,0.4333333333333333,,,,
Bouygues E&S,Révéo,TAVEL - Parking Mairie,Voirie,Parking Mairie,30126,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2017-06-28,2022-06-23,2023-02-26T08:52:01Z,4.697965145111084,44.13755798339844,0.4333333333333333,,,,
Bouygues E&S,Révéo,VEZENOBRES - Souville Et Lasparens,Voirie,Souville Et Lasparens,30360,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2018-05-29,2022-06-23,2023-02-26T08:52:01Z,4.1382598876953125,44.5069351196289,0.4333333333333333,,,,
Bouygues E&S,Révéo,VEZENOBRES - Souville Et Lasparens,Voirie,Souville Et Lasparens,30360,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2018-04-10,2022-06-23,2023-02-26T08:52:01Z,4.1382598876953125,44.5069351196289,0.4333333333333333,,,,
Bouygues E&S,Révéo,UZES - Rue De L'Escalette,Voirie,Rue De L'Escalette,30700,2,22.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2019-03-21,2022-06-23,2023-02-26T08:52:01Z,4.419559955596924,44.8907318115234,0.409090909090909,,,,
Bouygues E&S,Révéo,UZES - Rue De L'Escalette,Voirie,Rue De L'Escalette,30700,2,3.7,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2019-06-28,2022-06-23,2023-02-26T08:52:01Z,4.419559955596924,44.8907318115234,0.23,,,,
Bouygues E&S,Révéo,FOISSAC - Rd 981,Voirie,Rd 981,30700,2,36.0,True,True,True,True,False,False,False,False,True,24/7,Accessibilité inconnue,2021-06-10,2022-06-23,2023-02-26T08:52:01Z,4.299200057983398,44.4463195800781,0.4,,,,
Bouygues E&S,Révéo,FOISSAC - Rd 981,Voirie,Rd 981,30700,2,36.0,True,True,True,True,False,False,False,False,True,24/7,Accessibilité inconnue,2018-03-21,2022-06-23,2023-02-26T08:52:01Z,4.299200057983398,44.4463195800781,0.4,,,,
Bouygues E&S,Révéo,CRUVIERS-LASCOURS - Parking Parvis Mairie,Voirie,Parking Parvis Mairie,30360,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2017-07-11,2022-06-23,2023-02-26T08:52:01Z,4.204502105712891,44.328063964844,0.4333333333333333,,,,
Bouygues E&S,Révéo,CRUVIERS-LASCOURS - Parking Parvis Mairie,Voirie,Parking Parvis Mairie,30360,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2019-03-31,2022-06-23,2023-02-26T08:52:01Z,4.204502105712891,44.328063964844,0.4333333333333333,,,,
Bouygues E&S,Révéo,LA SALLE - Rue De La Baraque,Voirie,Rue De La Baraque,30460,2,3.7,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2018-06-18,2022-06-23,2023-02-26T08:52:01Z,3.8599050045013423,44.42930603027344,0.23,,,,
Bouygues E&S,Révéo,LA SALLE - Rue De La Baraque,Voirie,Rue De La Baraque,30460,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2018-06-12,2022-06-23,2023-02-26T08:52:01Z,3.8599050045013423,44.42930603027344,0.4333333333333333,,,,
Bouygues E&S,Révéo,BLANDAS - Belvédère,Voirie,Belvédère,30040,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2022-01-14,2022-06-23,2023-02-26T08:52:01Z,3.514772891998291,43.902957916259766,0.4333333333333333,,,,
Bouygues E&S,Révéo,BLANDAS - Belvédère,Voirie,Belvédère,30040,2,3.7,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2022-01-14,2022-06-23,2023-02-26T08:52:01Z,3.514772891998291,43.902957916259766,0.23,,,,
Bouygues E&S,Révéo,PUJAUT - Place Du Marché,Voirie,Place Du Marché,30131,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2017-03-20,2022-06-23,2023-02-26T08:52:01Z,4.774435043334961,44.265884399414,0.4333333333333333,,,,
Bouygues E&S,Révéo,PUJAUT - Place Du Marché,Voirie,Place Du Marché,30131,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2017-08-27,2022-06-23,2023-02-26T08:52:01Z,4.774435043334961,44.265884399414,0.4333333333333333,,,,
Bouygues E&S,Révéo,SAINT ANDRE DE MAJENCOULES - Parking Eglise,Voirie,Parking Eglise,30570,1,7.4,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-15,2022-06-23,2023-02-26T08:52:01Z,3.674737930297851,44.28324127197266,0.6243243243243243,,,,
Bouygues E&S,Révéo,SAINT LAURENT DES ARBRES - Parking Centre Socio-Culturel,Voirie,Parking Centre Socio-Culturel,30126,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2018-02-14,2022-06-23,2023-02-26T08:52:01Z,4.698150157928467,44.5299377441406,0.4333333333333333,,,,
Bouygues E&S,Révéo,SAINT LAURENT DES ARBRES - Parking Centre Socio-Culturel,Voirie,Parking Centre Socio-Culturel,30126,2,3.7,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2018-01-21,2022-06-23,2023-02-26T08:52:01Z,4.698150157928467,44.5299377441406,0.23,,,,
Bouygues E&S,Révéo,SAINT GENIES DE COMOLAS - Place Du 8 Mai,Voirie,Place Du 8 Mai,30150,2,22.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2018-10-23,2022-06-23,2023-02-26T08:52:01Z,4.722181797027588,44.6452178955078,0.409090909090909,,,,
Bouygues E&S,Révéo,SAINT GENIES DE COMOLAS - Place Du 8 Mai,Voirie,Place Du 8 Mai,30150,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2019-01-25,2022-06-23,2023-02-26T08:52:01Z,4.722181797027588,44.6452178955078,0.4333333333333333,,,,
Bouygues E&S,Révéo,MONESTIES - Place Du Foirail,Voirie,Place Du Foirail,81640,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2020-07-11,2022-06-23,2023-02-26T08:52:01Z,2.0968520641326904,44.7164764404297,0.2833333333333333,,,,
Bouygues E&S,Révéo,MONESTIES - Place Du Foirail,Voirie,Place Du Foirail,81640,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2019-04-29,2022-06-23,2023-02-26T08:52:01Z,2.0968520641326904,44.7164764404297,0.2833333333333333,,,,
Bouygues E&S,Révéo,VALDERIES - Place De La Mairie,Voirie,Place De La Mairie,81350,2,18.0,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2017-03-30,2022-06-23,2023-02-26T08:52:01Z,2.233586072921753,44.1228713989258,0.2833333333333333,,,,
Bouygues E&S,Révéo,VALDERIES - Place De La Mairie,Voirie,Place De La Mairie,81350,2,3.7,True,True,False,False,True,False,False,False,True,24/7,Accessibilité inconnue,2017-03-30,2022-06-23,2023-02-26T08:52:01Z,2.233586072921753,44.1228713989258,0.6054054054054054,,,,
Bouygues E&S,Alizé Liberté,SIGEAN - ZAC Les Aspres,Voirie,ZAC Les Aspres,11130,2,22.0,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-12-21,2022-06-23,2023-02-26T08:52:01Z,2.9906489849090576,43.2771759033203,1.0081818181818183,,,,
Bouygues E&S,Alizé Liberté,SIGEAN - ZAC Les Aspres,Voirie,ZAC Les Aspres,11130,2,3.7,True,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-12-14,2022-06-23,2023-02-26T08:52:01Z,2.9906489849090576,43.2771759033203,1.0008108108108107,,,,
Bouygues E&S,INDIGO FRANCE,BORDEAUX - Bassin à flot,Voirie,Quai des Capt,33300,3,11.0,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-07-29,2022-06-23,2023-02-26T08:52:01Z,0.5621209740638733,44.86768341064453,0.4636363636363636,,,,
Bouygues E&S,INDIGO FRANCE,BORDEAUX - Bassin à flot,Voirie,Quai des Capt,33300,3,11.0,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-07-31,2022-06-23,2023-02-26T08:52:01Z,0.5621209740638733,44.86768341064453,0.4636363636363636,,,,
Bouygues E&S,INDIGO FRANCE,BORDEAUX - Bassin à flot,Voirie,Quai des Capt,33300,3,3.4,False,True,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2021-10-27,2022-06-23,2023-02-26T08:52:01Z,0.5621209740638733,44.86768341064453,0.8294117647058823,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean Jaurès,Voirie,Boulevard Jean Jaurès,95300,3,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-02-15,2022-06-23,2023-02-26T08:52:01Z,2.0974552631378174,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean Jaurès,Voirie,Boulevard Jean Jaurès,95300,3,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-02-15,2022-06-23,2023-02-26T08:52:01Z,2.0974552631378174,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-01,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean Jaurès,Voirie,Boulevard Jean Jaurès,95300,3,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-02-26,2022-06-23,2023-02-26T08:52:01Z,2.0974552631378174,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-02-28,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-02-28,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-22,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-02-24,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-10,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-02-23,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-07,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-23,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-05-17,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-15,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
Bouygues E&S,INDIGO FRANCE,PONTOISE - Parking Jean-Luc Maire,Voirie,Rue de Gisors,95300,20,7.0,False,False,False,False,False,False,False,False,True,24/7,Accessibilité inconnue,2022-03-03,2022-06-23,2023-02-26T08:52:01Z,2.0967845916748047,49.51822662353516,0.5571428571428572,,,,
